date,trade,conf,n,risk_usd,spot_in,spot_out,iv_in,iv_out,fc_mean,fc_p95,fc_skew,fc_kurt,rv_cons,vrp_pct,regime,prob_turb,pnl,capital,reason
2024-03-21,NO_TRADE,0.1,0,0.0,512.35,511.19,0.0958,0.0917,0.11215,0.18085,0.6154,0.8729,0.09185,-0.17067,0,0.1079,0.0,1102882.66,k=0.9
2024-03-22,NO_TRADE,0.1,0,0.0,511.1,510.22,0.0917,0.0886,0.10988,0.17404,0.5676,0.7851,0.09212,-0.19824,0,0.1255,0.0,1102882.66,k=0.8
2024-03-25,NO_TRADE,0.1,0,0.0,508.84,508.81,0.0886,0.0947,0.10988,0.17404,0.5676,0.7851,0.09225,-0.24017,0,0.1255,0.0,1102882.66,k=0.8
2024-03-26,NO_TRADE,0.25,0,0.0,510.24,507.87,0.0947,0.0959,0.10988,0.17404,0.5676,0.7851,0.09094,-0.16028,0,0.1255,0.0,1102882.66,IV>4RV | k=0.8
2024-03-27,NO_TRADE,0.25,0,0.0,510.71,512.13,0.0959,0.0853,0.10988,0.17404,0.5676,0.7851,0.09005,-0.14576,0,0.1255,0.0,1102882.66,IV>4RV | k=0.8
2024-03-28,NO_TRADE,0.1,0,0.0,512.17,512.04,0.0853,0.0856,0.10988,0.17404,0.5676,0.7851,0.09133,-0.28815,0,0.1255,0.0,1102882.66,k=0.8
2024-04-01,NO_TRADE,0.15,0,0.0,512.78,511.15,0.0856,0.1062,0.10143,0.16213,0.4342,0.2811,0.09081,-0.18488,0,0.0332,0.0,1102882.66,k=0.3 | sk=0.4
2024-04-02,SELL_SMALL,0.45,3,1149.65,507.31,507.9,0.1062,0.1203,0.10143,0.16213,0.4342,0.2811,0.0906,0.04495,0,0.0332,169.08,1103051.74,IV>5RV | k=0.3 | sk=0.4
2024-04-03,SELL_STRADDLE,0.75,36,15608.77,506.8,508.45,0.1203,0.1127,0.10143,0.16213,0.4342,0.2811,0.09123,0.15689,0,0.0332,3795.13,1106846.87,VRP=+15.7% | IV>5RV | k=0.3 | sk=0.4
2024-04-04,SELL_STRADDLE,0.75,24,9858.61,512.48,502.25,0.1127,0.1514,0.10143,0.16213,0.4342,0.2811,0.08858,0.10004,0,0.0332,-14601.41,1092245.46,VRP=+10.0% | IV>5RV | k=0.3 | sk=0.4
2024-04-05,SELL_STRADDLE,0.85,69,37404.29,503.61,507.49,0.1514,0.1346,0.10143,0.16213,0.4342,0.2811,0.08893,0.33008,0,0.0332,4279.27,1096524.73,VRP=+33.0% | IV>5RV | p90<IV | k=0.3 | sk=0.4
2024-04-08,SELL_STRADDLE,0.75,49,23833.03,508.2,507.78,0.1346,0.1256,0.10297,0.16405,0.4272,0.1052,0.10005,0.23501,0,0.0032,7546.9,1104071.63,VRP=+23.5% | IV>5RV | k=0.1 | sk=0.4
2024-04-09,SELL_STRADDLE,0.75,40,18203.35,509.52,508.37,0.1256,0.127,0.10297,0.16405,0.4272,0.1052,0.09593,0.1802,0,0.0032,1190.77,1105262.4,VRP=+18.0% | IV>5RV | k=0.1 | sk=0.4
2024-04-10,SELL_STRADDLE,0.75,42,19065.64,502.65,503.28,0.127,0.1381,0.10297,0.16405,0.4272,0.1052,0.09119,0.18923,0,0.0032,2632.96,1107895.36,VRP=+18.9% | IV>5RV | k=0.1 | sk=0.4
2024-04-11,SELL_STRADDLE,0.75,52,25775.71,504.8,507.07,0.1381,0.1218,0.10297,0.16405,0.4272,0.1052,0.08634,0.2544,0,0.0032,2160.79,1110056.15,VRP=+25.4% | IV>5RV | k=0.1 | sk=0.4
2024-04-12,SELL_STRADDLE,0.75,36,15700.87,503.52,500.07,0.1218,0.1533,0.10297,0.16405,0.4272,0.1052,0.0934,0.15462,0,0.0032,-2414.42,1107641.73,VRP=+15.5% | IV>5RV | k=0.1 | sk=0.4
2024-04-15,SELL_STRADDLE,0.85,67,36823.4,504.26,493.81,0.1533,0.1876,0.1041,0.16567,0.4935,0.3037,0.10216,0.32095,0,0.0,-33811.95,1073829.78,VRP=+32.1% | IV>5RV | p90<IV | k=0.3 | sk=0.5
2024-04-16,SELL_STRADDLE,1.0,65,42846.32,494.29,492.91,0.1876,0.1724,0.1041,0.16567,0.4935,0.3037,0.11467,0.4451,0,0.0,12858.41,1086688.19,VRP=+44.5% | IV>5RV | p95<IV | k=0.3 | sk=0.5
2024-04-17,SELL_STRADDLE,1.0,71,43106.21,495.38,489.99,0.1724,0.161,0.1041,0.16567,0.4935,0.3037,0.11465,0.39618,0,0.0,290.55,1086978.74,VRP=+39.6% | IV>5RV | p95<IV | k=0.3 | sk=0.5
2024-04-18,SELL_STRADDLE,0.85,71,39934.05,491.39,488.98,0.161,0.1588,0.1041,0.16567,0.4935,0.3037,0.11409,0.35342,0,0.0,7152.23,1094130.97,VRP=+35.3% | IV>5RV | p90<IV | k=0.3 | sk=0.5
2024-04-19,SELL_STRADDLE,0.85,71,39189.48,488.91,484.72,0.1588,0.1613,0.1041,0.16567,0.4935,0.3037,0.11159,0.34447,0,0.0,2090.23,1096221.2,VRP=+34.4% | IV>5RV | p90<IV | k=0.3 | sk=0.5
2024-04-22,SELL_STRADDLE,0.85,73,40795.32,487.33,489.18,0.1613,0.1545,0.10424,0.16374,0.4026,0.1104,0.11173,0.35374,0,0.0015,5313.1,1101534.3,VRP=+35.4% | IV>5RV | p90<IV | k=0.1 | sk=0.4
2024-04-23,SELL_STRADDLE,0.85,70,37768.27,491.2,494.98,0.1545,0.1425,0.10424,0.16374,0.4026,0.1104,0.11168,0.3253,0,0.0015,3874.34,1105408.64,VRP=+32.5% | IV>5RV | p90<IV | k=0.1 | sk=0.4
2024-04-24,SELL_STRADDLE,0.75,54,27130.57,495.88,494.75,0.1425,0.1429,0.10424,0.16374,0.4026,0.1104,0.11979,0.26848,0,0.0015,5722.56,1111131.2,VRP=+26.8% | IV>5RV | k=0.1 | sk=0.4
2024-04-25,SELL_STRADDLE,0.75,56,27803.25,488.65,492.87,0.1429,0.1381,0.10424,0.16374,0.4026,0.1104,0.11983,0.27053,0,0.0015,-266.93,1110864.27,VRP=+27.1% | IV>5RV | k=0.1 | sk=0.4
2024-04-26,SELL_STRADDLE,0.6,41,19955.46,495.67,497.54,0.1381,0.1267,0.10424,0.16374,0.4026,0.1104,0.12002,0.24518,0,0.0015,4742.59,1115606.86,VRP=+24.5% | IV>4RV | k=0.1 | sk=0.4
2024-04-29,SELL_STRADDLE,0.6,31,13946.37,499.33,499.3,0.1267,0.1311,0.10522,0.169,0.4383,0.0986,0.12338,0.16955,0,0.0013,2818.38,1118425.24,VRP=+17.0% | IV>4RV | k=0.1 | sk=0.4
2024-04-30,SELL_STRADDLE,0.6,35,16243.19,497.83,491.39,0.1311,0.1466,0.10522,0.169,0.4383,0.0986,0.12223,0.19742,0,0.0013,-7157.1,1111268.14,VRP=+19.7% | IV>4RV | k=0.1 | sk=0.4
2024-05-01,SELL_STRADDLE,0.75,57,29159.72,490.8,489.8,0.1466,0.1391,0.10522,0.169,0.4383,0.0986,0.12857,0.28228,0,0.0013,1063.89,1112332.03,VRP=+28.2% | IV>5RV | k=0.1 | sk=0.4
2024-05-02,SELL_STRADDLE,0.6,41,20012.47,493.52,494.38,0.1391,0.1286,0.10522,0.169,0.4383,0.0986,0.1321,0.24358,0,0.0013,3034.63,1115366.66,VRP=+24.4% | IV>4RV | k=0.1 | sk=0.4
2024-05-03,SELL_SMALL,0.45,12,5490.95,500.38,500.51,0.1286,0.1,0.10522,0.169,0.4383,0.0986,0.13343,0.18182,0,0.0013,2007.31,1117373.97,VRP=+18.2% | k=0.1 | sk=0.4
2024-05-06,NO_TRADE,0.0,0,0.0,502.91,505.67,0.1,0.1113,0.13201,0.24484,2.4612,9.4738,0.14051,-0.32009,0,0.0711,0.0,1117373.97,
2024-05-07,NO_TRADE,0.0,0,0.0,506.64,506.23,0.1113,0.1076,0.13201,0.24484,2.4612,9.4738,0.14224,-0.18606,0,0.0711,0.0,1117373.97,
2024-05-08,NO_TRADE,0.0,0,0.0,504.39,506.28,0.1076,0.1048,0.13201,0.24484,2.4612,9.4738,0.13774,-0.22685,0,0.0711,0.0,1117373.97,
2024-05-09,NO_TRADE,0.0,0,0.0,506.47,509.2,0.1048,0.0992,0.13201,0.24484,2.4612,9.4738,0.13772,-0.25963,0,0.0711,0.0,1117373.97,
2024-05-10,NO_TRADE,0.0,0,0.0,510.8,509.85,0.0992,0.0982,0.13201,0.24484,2.4612,9.4738,0.13911,-0.33073,0,0.0711,0.0,1117373.97,
2024-05-13,NO_TRADE,0.1,0,0.0,511.54,509.92,0.0982,0.1171,0.1195,0.19867,0.6459,0.8267,0.13441,-0.21688,0,0.409,0.0,1117373.97,k=0.8
2024-05-14,NO_TRADE,0.1,0,0.0,510.12,512.26,0.1171,0.1131,0.1195,0.19867,0.6459,0.8267,0.13214,-0.02048,0,0.409,0.0,1117373.97,k=0.8
2024-05-15,NO_TRADE,0.1,0,0.0,514.74,518.61,0.1131,0.0942,0.1195,0.19867,0.6459,0.8267,0.12287,-0.05657,0,0.409,0.0,1117373.97,k=0.8
2024-05-16,NO_TRADE,0.1,0,0.0,518.7,517.54,0.0942,0.0896,0.1195,0.19867,0.6459,0.8267,0.11838,-0.26855,0,0.409,0.0,1117373.97,k=0.8
2024-05-17,NO_TRADE,0.1,0,0.0,517.66,518.28,0.0896,0.0767,0.1195,0.19867,0.6459,0.8267,0.11848,-0.33368,0,0.409,0.0,1117373.97,k=0.8
2024-05-20,NO_TRADE,0.0,0,0.0,518.4,518.88,0.0767,0.0853,0.11763,0.19625,1.9727,9.5581,0.11496,-0.53358,0,0.0185,0.0,1117373.97,
2024-05-21,NO_TRADE,0.0,0,0.0,518.12,520.15,0.0853,0.0808,0.11763,0.19625,1.9727,9.5581,0.11393,-0.37896,0,0.0185,0.0,1117373.97,
2024-05-22,NO_TRADE,0.0,0,0.0,519.46,518.65,0.0808,0.0914,0.11763,0.19625,1.9727,9.5581,0.10646,-0.45576,0,0.0185,0.0,1117373.97,
2024-05-23,NO_TRADE,0.0,0,0.0,521.72,514.87,0.0914,0.0879,0.11763,0.19625,1.9727,9.5581,0.10618,-0.28693,0,0.0185,0.0,1117373.97,
2024-05-24,NO_TRADE,0.0,0,0.0,516.72,518.27,0.0879,0.0719,0.11763,0.19625,1.9727,9.5581,0.10338,-0.33817,0,0.0185,0.0,1117373.97,
2024-05-28,NO_TRADE,0.1,0,0.0,519.09,518.63,0.0719,0.0951,0.10461,0.16993,0.7957,2.3353,0.10704,-0.45497,0,0.0322,0.0,1117373.97,k=2.3
2024-05-29,NO_TRADE,0.1,0,0.0,514.59,515.0,0.0951,0.1141,0.10461,0.16993,0.7957,2.3353,0.10512,-0.10003,0,0.0322,0.0,1117373.97,k=2.3
2024-05-30,SELL_SMALL,0.55,6,2499.99,513.46,511.59,0.1141,0.1167,0.10461,0.16993,0.7957,2.3353,0.10464,0.08315,0,0.0322,424.43,1117798.4,VRP(w)=+8.3% | IV>5RV | k=2.3
2024-05-31,SELL_STRADDLE,0.7,20,8507.79,512.55,516.25,0.1167,0.0968,0.10461,0.16993,0.7957,2.3353,0.10579,0.10358,0,0.0322,-2053.47,1115744.93,VRP=+10.4% | IV>5RV | k=2.3
2024-06-03,NO_TRADE,0.1,0,0.0,517.86,516.67,0.0968,0.1191,0.10461,0.16993,0.7957,2.3353,0.09569,-0.08071,0,0.0322,0.0,1115744.93,k=2.3
2024-06-04,SELL_STRADDLE,0.7,23,10039.61,515.36,517.24,0.1191,0.1228,0.10513,0.16593,0.5959,1.4829,0.09288,0.11732,0,0.0012,1399.25,1117144.18,VRP=+11.7% | IV>5RV | k=1.5
2024-06-05,SELL_STRADDLE,0.7,27,12250.73,519.57,523.39,0.1228,0.1199,0.10513,0.16593,0.5959,1.4829,0.08968,0.14391,0,0.0012,-122.35,1117021.83,VRP=+14.4% | IV>5RV | k=1.5
2024-06-06,SELL_STRADDLE,0.7,24,10717.06,523.7,523.38,0.1199,0.1147,0.10513,0.16593,0.5959,1.4829,0.089,0.12321,0,0.0012,3036.01,1120057.84,VRP=+12.3% | IV>5RV | k=1.5
2024-06-07,SELL_SMALL,0.55,6,2556.91,522.4,522.75,0.1147,0.1033,0.10513,0.16593,0.5959,1.4829,0.08425,0.08346,0,0.0012,627.4,1120685.24,VRP(w)=+8.3% | IV>5RV | k=1.5
2024-06-10,SELL_SMALL,0.4,0,0.0,521.93,524.36,0.1033,0.1085,0.10513,0.16593,0.5959,1.4829,0.08477,-0.01769,0,0.0012,0.0,1120685.24,IV>5RV | k=1.5
2024-06-11,SELL_SMALL,0.55,4,1613.85,522.81,525.62,0.1085,0.1087,0.1028,0.17051,0.6306,0.5384,0.0848,0.05255,0,0.3512,90.67,1120775.91,VRP(w)=+5.3% | IV>5RV | k=0.5
2024-06-12,SELL_SMALL,0.55,4,1639.7,530.21,529.94,0.1087,0.084,0.1028,0.17051,0.6306,0.5384,0.08358,0.05429,0,0.3512,588.75,1121364.66,VRP(w)=+5.4% | IV>5RV | k=0.5
2024-06-13,NO_TRADE,0.1,0,0.0,531.69,531.01,0.084,0.0828,0.1028,0.17051,0.6306,0.5384,0.08662,-0.22379,0,0.3512,0.0,1121364.66,k=0.5
2024-06-14,NO_TRADE,0.1,0,0.0,529.47,531.33,0.0828,0.09,0.1028,0.17051,0.6306,0.5384,0.08644,-0.24153,0,0.3512,0.0,1121364.66,k=0.5
2024-06-17,NO_TRADE,0.1,0,0.0,530.65,535.56,0.09,0.0994,0.1028,0.17051,0.6306,0.5384,0.08597,-0.1422,0,0.3512,0.0,1121364.66,k=0.5
2024-06-18,SELL_SMALL,0.4,3,1136.23,535.62,536.92,0.0994,0.0912,0.09405,0.15327,0.528,0.3243,0.08397,0.0538,0,0.0032,323.11,1121687.77,VRP(w)=+5.4% | IV>4RV | k=0.3
2024-06-20,NO_TRADE,0.1,0,0.0,537.85,535.46,0.0912,0.1036,0.09405,0.15327,0.528,0.3243,0.08348,-0.03128,0,0.0032,0.0,1121687.77,k=0.3
2024-06-21,SELL_SMALL,0.4,6,2363.95,534.64,534.74,0.1036,0.0896,0.09405,0.15327,0.528,0.3243,0.08505,0.09216,0,0.0032,799.66,1122487.43,VRP(w)=+9.2% | IV>4RV | k=0.3
2024-06-24,NO_TRADE,0.1,0,0.0,534.57,533.01,0.0896,0.0983,0.09405,0.15327,0.528,0.3243,0.08513,-0.04969,0,0.0032,0.0,1122487.43,k=0.3
2024-06-25,NO_TRADE,0.25,0,0.0,534.23,535.06,0.0983,0.091,0.09405,0.15327,0.528,0.3243,0.08614,0.04321,0,0.0032,0.0,1122487.43,IV>4RV | k=0.3
2024-06-26,NO_TRADE,0.1,0,0.0,533.94,535.73,0.091,0.0851,0.09624,0.15725,0.8369,1.793,0.08553,-0.0576,0,0.0922,0.0,1122487.43,k=1.8
2024-06-27,NO_TRADE,0.1,0,0.0,535.59,536.57,0.0851,0.0849,0.09624,0.15725,0.8369,1.793,0.08018,-0.13093,0,0.0922,0.0,1122487.43,k=1.8
2024-06-28,NO_TRADE,0.1,0,0.0,537.35,534.46,0.0849,0.0854,0.09624,0.15725,0.8369,1.793,0.0796,-0.13359,0,0.0922,0.0,1122487.43,k=1.8
2024-07-01,NO_TRADE,0.1,0,0.0,535.84,535.56,0.0854,0.0893,0.09624,0.15725,0.8369,1.793,0.08311,-0.12695,0,0.0922,0.0,1122487.43,k=1.8
2024-07-02,NO_TRADE,0.1,0,0.0,533.95,539.16,0.0893,0.086,0.09624,0.15725,0.8369,1.793,0.08372,-0.07774,0,0.0922,0.0,1122487.43,k=1.8
2024-07-03,NO_TRADE,0.25,0,0.0,538.85,541.57,0.086,0.0872,0.07984,0.13391,0.9353,2.9364,0.08474,0.07162,0,0.4037,0.0,1122487.43,VRP(w)=+7.2% | k=2.9
2024-07-05,SELL_SMALL,0.4,5,1681.2,541.87,544.69,0.0872,0.0881,0.07984,0.13391,0.9353,2.9364,0.07783,0.0844,0,0.4037,-47.4,1122440.03,VRP(w)=+8.4% | IV>4RV | k=2.9
2024-07-08,SELL_SMALL,0.4,6,2051.76,545.48,545.32,0.0881,0.0905,0.07984,0.13391,0.9353,2.9364,0.07479,0.09375,0,0.4037,482.18,1122922.21,VRP(w)=+9.4% | IV>4RV | k=2.9
2024-07-09,SELL_STRADDLE,0.7,26,9146.04,546.28,545.85,0.0905,0.0911,0.07984,0.13391,0.9353,2.9364,0.07341,0.11778,0,0.4037,2429.57,1125351.78,VRP=+11.8% | IV>5RV | k=2.9
2024-07-10,SELL_STRADDLE,0.7,27,9574.55,547.08,551.25,0.0911,0.1,0.07984,0.13391,0.9353,2.9364,0.07005,0.12359,0,0.4037,-2956.53,1122395.25,VRP=+12.4% | IV>5RV | k=2.9
2024-07-11,SELL_STRADDLE,0.7,32,12551.38,551.37,546.5,0.1,0.0942,0.08594,0.14045,0.7306,1.0645,0.07152,0.14065,0,0.0964,-3351.86,1119043.39,VRP=+14.1% | IV>5RV | k=1.1
2024-07-12,SELL_SMALL,0.55,8,2936.16,547.63,549.95,0.0942,0.0855,0.08594,0.14045,0.7306,1.0645,0.07271,0.08774,0,0.0964,-205.63,1118837.76,VRP(w)=+8.8% | IV>5RV | k=1.1
2024-07-15,NO_TRADE,0.25,0,0.0,551.95,551.46,0.0855,0.1018,0.08594,0.14045,0.7306,1.0645,0.07723,-0.00509,0,0.0964,0.0,1118837.76,IV>4RV | k=1.1
2024-07-16,SELL_STRADDLE,0.7,35,14010.29,552.78,554.73,0.1018,0.098,0.08594,0.14045,0.7306,1.0645,0.07785,0.15584,0,0.0964,2775.5,1121613.26,VRP=+15.6% | IV>5RV | k=1.1
2024-07-17,SELL_STRADDLE,0.7,29,11095.23,548.78,546.95,0.098,0.1116,0.08594,0.14045,0.7306,1.0645,0.07642,0.12311,0,0.0964,840.8,1122454.06,VRP=+12.3% | IV>5RV | k=1.1
2024-07-18,SELL_STRADDLE,0.7,41,17849.75,548.49,542.75,0.1116,0.129,0.08981,0.14719,0.6431,0.7284,0.08672,0.19524,0,0.0904,-7017.63,1115436.43,VRP=+19.5% | IV>5RV | k=0.7
2024-07-19,SELL_STRADDLE,0.7,56,27868.44,542.51,539.14,0.129,0.1304,0.08981,0.14719,0.6431,0.7284,0.09296,0.30379,0,0.0904,2221.6,1117658.03,VRP=+30.4% | IV>5RV | k=0.7
2024-07-22,SELL_STRADDLE,0.7,57,28703.67,543.08,544.7,0.1304,0.1279,0.08981,0.14719,0.6431,0.7284,0.09297,0.31127,0,0.0904,5928.79,1123586.82,VRP=+31.1% | IV>5RV | k=0.7
2024-07-23,SELL_STRADDLE,0.7,56,27737.12,544.59,543.85,0.1279,0.1261,0.08981,0.14719,0.6431,0.7284,0.09824,0.2978,0,0.0904,6915.2,1130502.02,VRP=+29.8% | IV>5RV | k=0.7
2024-07-24,SELL_STRADDLE,0.7,56,27067.14,539.02,531.52,0.1261,0.1779,0.08981,0.14719,0.6431,0.7284,0.09754,0.28778,0,0.0904,-17827.53,1112674.49,VRP=+28.8% | IV>5RV | k=0.7
2024-07-25,SELL_STRADDLE,0.7,43,28911.0,531.64,528.75,0.1779,0.1782,0.12127,0.20601,0.7704,0.8855,0.10517,0.31835,1,0.6428,906.24,1113580.73,VRP=+31.8% | IV>5RV | k=0.9
2024-07-26,SELL_STRADDLE,0.7,43,29009.48,532.55,534.68,0.1782,0.1481,0.12127,0.20601,0.7704,0.8855,0.11263,0.31949,1,0.6428,8870.63,1122451.36,VRP=+31.9% | IV>5RV | k=0.9
2024-07-29,SELL_STRADDLE,0.7,29,16374.34,536.23,534.99,0.1481,0.1539,0.12127,0.20601,0.7704,0.8855,0.11668,0.18119,1,0.6428,3261.09,1125712.45,VRP=+18.1% | IV>5RV | k=0.9
2024-07-30,SELL_STRADDLE,0.7,33,19370.44,536.46,532.28,0.1539,0.169,0.12127,0.20601,0.7704,0.8855,0.11731,0.21205,1,0.6428,-1007.33,1124705.12,VRP=+21.2% | IV>5RV | k=0.9
2024-07-31,SELL_STRADDLE,0.7,40,25909.5,539.13,540.93,0.169,0.1451,0.12127,0.20601,0.7704,0.8855,0.1219,0.28245,1,0.6428,7238.62,1131943.74,VRP=+28.2% | IV>5RV | k=0.9
2024-08-01,SELL_STRADDLE,0.7,20,11196.84,542.66,533.27,0.1451,0.1754,0.12315,0.23227,1.4628,3.3212,0.12736,0.15129,0,0.148,-7969.52,1123974.22,VRP=+15.1% | IV>5RV | k=3.3
2024-08-02,SELL_STRADDLE,0.7,34,22305.68,526.14,523.34,0.1754,0.2131,0.12315,0.23227,1.4628,3.3212,0.1375,0.2979,0,0.148,-928.93,1123045.29,VRP=+29.8% | IV>5RV | k=3.3
2024-08-05,SELL_STRADDLE,0.8,48,36533.11,502.46,508.1,0.2131,0.4079,0.12315,0.23227,1.4628,3.3212,0.14926,0.42211,0,0.148,-23950.68,1099094.61,VRP=+42.2% | IV>5RV | p90<IV | k=3.3
2024-08-06,SELL_STRADDLE,0.95,29,42866.12,509.91,512.79,0.4079,0.2693,0.12315,0.23227,1.4628,3.3212,0.18505,0.69809,0,0.148,19077.24,1118171.85,VRP=+69.8% | IV>5RV | p95<IV | k=3.3
2024-08-07,SELL_STRADDLE,0.95,45,44702.03,518.99,509.36,0.2693,0.2726,0.12315,0.23227,1.4628,3.3212,0.18907,0.54271,0,0.148,-3863.42,1114308.43,VRP=+54.3% | IV>5RV | p95<IV | k=3.3
2024-08-08,SELL_SMALL,0.42,4,3987.48,514.51,521.13,0.2726,0.219,0.22481,0.40329,0.9391,1.2988,0.189,0.1753,1,0.7482,766.92,1115075.35,VRP=+17.5% | IV>5RV | k=1.3 | TURB_PENALTY
2024-08-09,NO_TRADE,0.15,0,0.0,520.31,523.43,0.219,0.1806,0.22481,0.40329,0.9391,1.2988,0.20589,-0.02654,1,0.7482,0.0,1115075.35,IV>4RV | k=1.3 | TURB_PENALTY
2024-08-12,NO_TRADE,0.06,0,0.0,524.63,523.71,0.1806,0.1992,0.22481,0.40329,0.9391,1.2988,0.20523,-0.24481,1,0.7482,0.0,1115075.35,k=1.3 | TURB_PENALTY
2024-08-13,NO_TRADE,0.06,0,0.0,526.91,532.32,0.1992,0.1657,0.22481,0.40329,0.9391,1.2988,0.2042,-0.12858,1,0.7482,0.0,1115075.35,k=1.3 | TURB_PENALTY
2024-08-14,NO_TRADE,0.06,0,0.0,533.11,534.0,0.1657,0.1379,0.22481,0.40329,0.9391,1.2988,0.20423,-0.35675,1,0.7482,0.0,1115075.35,k=1.3 | TURB_PENALTY
2024-08-15,NO_TRADE,0.06,0,0.0,539.64,543.15,0.1379,0.1237,0.23297,0.39497,0.5202,0.2193,0.20572,-0.68944,1,0.8877,0.0,1115075.35,k=0.2 | TURB_PENALTY
2024-08-16,NO_TRADE,0.06,0,0.0,541.53,544.37,0.1237,0.1097,0.23297,0.39497,0.5202,0.2193,0.20735,-0.88338,1,0.8877,0.0,1115075.35,k=0.2 | TURB_PENALTY
2024-08-19,NO_TRADE,0.06,0,0.0,544.78,549.57,0.1097,0.1212,0.23297,0.39497,0.5202,0.2193,0.20537,-1.12374,1,0.8877,0.0,1115075.35,k=0.2 | TURB_PENALTY
2024-08-20,NO_TRADE,0.06,0,0.0,549.12,548.68,0.1212,0.1385,0.23297,0.39497,0.5202,0.2193,0.20149,-0.92223,1,0.8877,0.0,1115075.35,k=0.2 | TURB_PENALTY
2024-08-21,NO_TRADE,0.06,0,0.0,549.73,550.57,0.1385,0.1365,0.23297,0.39497,0.5202,0.2193,0.19988,-0.68212,1,0.8877,0.0,1115075.35,k=0.2 | TURB_PENALTY
2024-08-22,NO_TRADE,0.1,0,0.0,552.47,546.24,0.1365,0.1455,0.16386,0.26992,0.8125,1.471,0.19704,-0.20041,0,0.2537,0.0,1115075.35,k=1.5
2024-08-23,NO_TRADE,0.1,0,0.0,549.5,552.05,0.1455,0.1169,0.16386,0.26992,0.8125,1.471,0.19754,-0.12616,0,0.2537,0.0,1115075.35,k=1.5
2024-08-26,NO_TRADE,0.1,0,0.0,553.08,550.73,0.1169,0.1287,0.16386,0.26992,0.8125,1.471,0.19966,-0.40167,0,0.2537,0.0,1115075.35,k=1.5
2024-08-27,NO_TRADE,0.1,0,0.0,549.46,551.49,0.1287,0.1217,0.16386,0.26992,0.8125,1.471,0.19537,-0.27316,0,0.2537,0.0,1115075.35,k=1.5
2024-08-28,NO_TRADE,0.1,0,0.0,551.14,548.29,0.1217,0.1464,0.16386,0.26992,0.8125,1.471,0.19283,-0.34639,0,0.2537,0.0,1115075.35,k=1.5
2024-08-29,NO_TRADE,0.25,0,0.0,550.26,548.34,0.1464,0.1173,0.13177,0.23169,1.2944,2.9162,0.1929,0.09991,0,0.1234,0.0,1115075.35,VRP(w)=+10.0% | k=2.9
2024-08-30,NO_TRADE,0.1,0,0.0,550.71,553.57,0.1173,0.109,0.13177,0.23169,1.2944,2.9162,0.19278,-0.12338,0,0.1234,0.0,1115075.35,k=2.9
2024-09-03,NO_TRADE,0.1,0,0.0,550.42,542.18,0.109,0.1807,0.13177,0.23169,1.2944,2.9162,0.18896,-0.20893,0,0.1234,0.0,1115075.35,k=2.9
2024-09-04,SELL_SMALL,0.4,8,5552.71,540.33,541.07,0.1807,0.1843,0.13177,0.23169,1.2944,2.9162,0.18741,0.27076,0,0.1234,1214.86,1116290.21,VRP=+27.1% | k=2.9
2024-09-05,SELL_SMALL,0.4,9,6379.16,541.01,539.75,0.1843,0.1754,0.13177,0.23169,1.2944,2.9162,0.17626,0.28501,0,0.1234,1445.77,1117735.98,VRP=+28.5% | k=2.9
2024-09-06,SELL_STRADDLE,0.7,26,17509.07,540.08,530.67,0.1754,0.2026,0.14066,0.22483,0.6414,1.113,0.14547,0.19806,0,0.1125,-8091.04,1109644.94,VRP=+19.8% | IV>5RV | k=1.1
2024-09-09,SELL_STRADDLE,0.7,35,26960.82,534.88,536.61,0.2026,0.1767,0.14066,0.22483,0.6414,1.113,0.13048,0.30573,0,0.1125,8686.78,1118331.72,VRP=+30.6% | IV>5RV | k=1.1
2024-09-10,SELL_STRADDLE,0.7,27,18264.54,538.53,538.95,0.1767,0.1769,0.14066,0.22483,0.6414,1.113,0.13238,0.20396,0,0.1125,3834.36,1122166.08,VRP=+20.4% | IV>5RV | k=1.1
2024-09-11,SELL_STRADDLE,0.7,27,18296.53,538.86,544.48,0.1769,0.1588,0.14066,0.22483,0.6414,1.113,0.12867,0.20486,0,0.1125,-5803.12,1116362.96,VRP=+20.5% | IV>5RV | k=1.1
2024-09-12,SELL_STRADDLE,0.7,16,9845.72,545.06,549.06,0.1588,0.1475,0.14066,0.22483,0.6414,1.113,0.13134,0.11424,0,0.1125,1339.66,1117702.62,VRP=+11.4% | IV>5RV | k=1.1
2024-09-13,NO_TRADE,0.25,0,0.0,549.67,551.93,0.1475,0.138,0.14229,0.22899,0.7309,1.4703,0.13386,0.0353,0,0.108,0.0,1117702.62,IV>4RV | k=1.5
2024-09-16,NO_TRADE,0.1,0,0.0,551.67,552.75,0.138,0.1519,0.14229,0.22899,0.7309,1.4703,0.1362,-0.03111,0,0.108,0.0,1117702.62,k=1.5
2024-09-17,SELL_SMALL,0.55,3,1798.03,554.97,552.97,0.1519,0.1609,0.14229,0.22899,0.7309,1.4703,0.13329,0.06324,0,0.108,256.81,1117959.43,VRP(w)=+6.3% | IV>5RV | k=1.5
2024-09-18,SELL_STRADDLE,0.7,16,10132.73,553.63,551.33,0.1609,0.1595,0.14229,0.22899,0.7309,1.4703,0.13245,0.11564,0,0.108,1200.29,1119159.72,VRP=+11.6% | IV>5RV | k=1.5
